1.79284,3.61395,1.95908,1.085064,0.808939,0.795828
5.40629,3.82894,1.92027,0.503734,-0.550850,-0.031936
2.08835,7.61008,7.00717,0.349664,-0.069747,-1.649614
6.00712,7.24006,5.97930,-0.500609,1.260521,-0.508091
2.03899,3.75302,6.01553,0.345666,0.457551,-1.216839
5.51329,3.67623,5.89872,1.256669,-2.110004,-0.183410
0.17284,2.10010,2.28004,-1.184641,-1.050111,0.493577
3.43527,1.41412,1.97236,1.425693,0.900128,-1.061833
6.90884,5.67216,2.06661,0.937784,-0.442973,-0.342915
3.97888,5.75385,2.33880,-0.082439,0.237279,0.305124
7.45419,1.21378,5.70594,0.497049,2.141864,0.401711
3.77156,2.01283,5.80928,-0.035295,-1.430717,-0.078372
0.46444,5.73320,6.11340,-0.474266,0.117678,0.139979
3.65049,5.87380,5.43392,-0.578111,-0.478307,1.126886
7.24170,-0.06435,0.05464,0.761343,-0.522189,1.226673
4.60079,7.36044,0.82444,-0.291128,0.520074,0.120650
0.11481,3.53275,7.69548,0.198781,1.070475,0.237429
3.57039,3.65233,0.34517,0.283677,0.352973,0.504653
0.37107,7.60738,4.93041,0.304324,0.678583,-1.795019
3.87846,-0.00933,3.70603,-0.831621,-0.119655,0.926009
0.19532,3.70794,4.61314,0.319382,0.644853,-1.877607
4.11398,3.81260,4.12394,-0.803831,-0.179309,0.134571
1.85286,1.92067,0.37385,-1.151958,0.626927,0.001973
5.80030,1.85765,0.34939,-0.873431,-0.607228,0.182430
1.92390,5.57980,0.60149,0.982464,-0.280239,1.634886
5.37230,5.23834,7.38455,0.430525,-0.064296,0.673600
2.02571,1.78753,3.55384,0.297442,-0.975069,2.046902
5.69592,1.85402,3.90998,-1.282738,0.354266,1.070735
1.66220,5.95863,4.28788,0.394005,-1.655873,-2.129461
5.93584,5.50295,4.44139,-0.074920,-0.222791,0.069269
1.57264,7.57400,2.51077,0.001414,0.107890,-0.390664
5.92834,-0.13742,2.66532,0.503242,-0.612379,-1.381939
2.00073,3.67838,2.36403,-0.086342,1.360369,-0.550941
5.32399,3.58644,2.03317,0.546025,0.274598,0.167398
2.23545,0.03451,6.62672,0.135792,-0.749249,-1.022931
6.02600,7.21174,6.22095,-1.807778,0.356991,-0.549635
2.12586,3.98757,5.85714,-0.450120,-1.591075,0.298266
5.83396,3.44259,5.91126,-0.819507,-0.202751,0.292994
7.45436,1.77165,2.50418,0.562172,0.322582,-1.379866
3.53588,1.36601,1.79596,1.662705,0.220425,-0.235725
7.10449,5.56087,2.21743,0.281108,-0.090577,-0.266568
3.87950,5.85679,2.65640,-0.075908,-0.278803,-0.009207
0.02477,1.57912,5.55662,0.228989,1.385890,1.419398
3.68533,2.09390,6.00097,0.308562,-1.045263,-0.600991
0.52250,5.72487,6.32706,-1.868104,-0.122988,-0.078582
3.40631,5.78734,5.66487,2.215435,1.042836,1.261301
7.17555,0.01649,0.12349,1.308664,-0.205220,0.187954
4.56955,7.40587,0.83753,-0.571365,0.408217,-0.630551
7.47808,3.38604,7.43654,-0.823646,1.146573,0.326535
3.60931,3.63711,7.53167,0.156420,0.133646,0.176291
0.32176,7.74134,4.65887,0.442796,-0.464680,-0.787159
3.70967,0.18183,3.82986,0.243049,-1.268687,-0.094096
0.07578,3.84759,4.47172,-0.428063,0.367894,-1.521230
3.97621,3.73520,4.05479,-0.416374,1.457083,-1.520838
1.64542,2.08617,0.12685,0.159881,-0.866912,-0.329365
5.57415,1.75100,0.25346,-0.119527,0.838029,-0.239838
2.13337,5.58752,0.60845,-0.267825,-0.458450,-0.040538
5.42833,5.33525,7.53729,0.358322,0.700166,-0.991202
2.27512,1.96033,3.56809,-1.306148,0.164491,1.023362
5.53194,1.78010,3.89947,0.058586,0.363881,-0.373482
1.92909,5.87844,4.11689,-1.153874,-0.409875,-1.209076
6.12735,5.67395,4.39310,-0.969496,-0.055031,-0.707273
1.59630,7.39662,2.28232,0.311513,0.644144,-0.027382
5.90036,-0.00358,2.21227,-0.433925,-0.406890,0.826818
1.88171,3.83868,2.18877,-0.196175,0.098142,0.137331
5.45736,3.76039,1.76853,0.180904,-1.162320,1.563299
2.44061,7.70505,7.17957,-0.423718,0.953300,-0.903750
5.97568,7.36792,6.11777,-1.132139,0.235241,-0.729637
1.98141,4.00486,5.76286,0.080648,-0.950014,0.350434
5.51657,3.64627,5.81474,0.782963,-0.158892,0.236154
0.11536,1.79497,2.40538,0.138268,0.737980,-0.334377
3.39971,1.59879,1.56894,1.082937,-0.509858,0.138884
7.03343,5.67007,2.02816,0.677549,-0.267480,0.139457
3.92524,5.82975,2.42764,-0.032647,-0.575750,0.773348
7.39662,1.61124,5.34573,0.526486,0.160735,1.450093
3.63838,2.08941,5.57408,-0.191670,-1.544901,1.282317
0.30270,5.68415,6.23175,-0.091294,0.547479,0.416559
3.46061,5.82947,5.69139,2.048903,0.347960,1.410956
7.38458,-0.03030,0.24255,-0.686476,-0.129003,-1.324773
4.52124,7.36665,0.71653,0.088225,-0.127664,0.268961
7.36996,3.56725,0.26444,0.549258,0.673678,-0.550594
3.66369,3.63475,0.24182,0.094801,-0.298446,-0.007023
0.33173,7.76858,4.74607,0.217800,-0.900101,-1.020151
3.45307,0.17455,3.85244,-0.175512,-0.188471,-0.361708
7.34457,3.44532,4.03586,0.448861,0.456455,-1.008382
3.95757,3.79432,3.69268,-0.105160,-0.205087,0.347216
1.44518,2.06919,0.12966,0.335605,-0.023556,0.216043
5.70737,1.82241,0.16654,-0.286166,-1.107736,-0.466118
2.18930,5.52873,0.56382,0.022510,-0.029468,-1.100949
5.71297,5.41965,7.03759,-0.354552,0.532458,2.201564
1.97549,2.26767,3.73061,0.160529,-0.922804,0.841262
5.70742,1.54770,3.85887,-0.419793,1.401750,0.345531
1.67676,5.74325,3.87478,-0.037917,-0.461998,0.325627
6.14646,5.47761,4.13194,-1.539115,0.341787,1.332154
1.82337,7.28202,2.01290,-0.187708,0.074633,1.155105
5.65602,-0.11389,2.37632,-0.085481,-0.135252,-0.649738
1.70415,3.83311,2.05080,0.108536,-0.110282,0.292811
5.62477,3.41830,1.80433,-0.363149,0.833556,1.504971
2.43470,-0.01782,6.44780,-0.653307,0.290448,-1.101893
5.72791,7.47212,6.03064,0.350962,0.910042,-1.168393
1.86301,3.85402,5.74868,0.437307,-0.089596,-0.113862
5.46352,3.65107,5.78914,0.470240,-0.873846,-1.273152
0.00984,1.69856,2.28542,0.146453,0.689579,0.271460
3.24695,1.25487,1.35919,1.319549,0.880863,0.799187
6.85295,5.87591,2.09705,1.014881,-0.928506,-1.697214
4.01094,6.00844,2.65153,-0.489956,-0.505321,0.160878
0.08564,1.72948,5.52396,0.013152,0.261923,1.273775
4.03763,1.82818,5.61591,-1.147741,-0.427084,0.223113
0.20126,5.58391,6.08686,0.863712,0.438515,0.085023
3.70352,5.81068,5.53815,-0.110349,-0.321466,0.199269
0.05444,7.77834,0.81821,-0.810438,-0.630347,-0.219977
4.41528,7.50474,0.76244,-0.714383,0.552925,-0.033900
7.27529,3.81925,0.32246,0.292207,-0.637795,-0.248658
3.33386,3.38102,7.38250,1.886536,-0.500582,1.253882
0.50338,7.72984,4.81420,-0.180457,-0.807503,-0.676685
3.14525,0.01232,3.69365,0.219940,-0.156523,0.061638
7.18768,3.40924,4.05575,0.663854,0.035287,-0.833452
4.01196,3.59504,3.64768,-0.407151,-0.131517,0.323712
1.35918,1.85253,0.16570,0.634635,1.023538,1.289082
5.88659,1.72284,0.32195,-0.718998,-0.354815,-1.838541
2.14553,5.44411,7.52421,-0.007192,1.093906,-0.064601
5.50906,5.72395,7.13443,1.379189,-1.653552,0.995385
1.63437,2.01881,3.76335,1.793340,0.419758,0.665258
5.66160,1.45169,3.82069,0.036538,1.185731,-1.241169
1.62583,5.62234,4.07439,0.288097,0.084058,-0.628583
6.00152,5.56797,4.14353,0.094839,0.247784,1.666806
2.01280,7.19067,2.15249,-0.150439,-0.528999,0.073937
5.83012,-0.04495,1.90200,0.129930,-0.758954,1.208675
1.57871,3.89060,1.91955,0.815690,-0.561150,1.601725
5.85205,3.33859,1.97338,-1.955620,0.788634,1.320902
2.41183,-0.04592,6.25591,-0.813109,0.035013,-0.734782
5.62474,7.60100,5.81271,0.416223,-0.008957,0.134284
2.09243,3.85799,5.63685,-0.393664,-0.749571,-1.470150
5.51260,3.65678,5.86613,-0.452747,-0.214645,-0.297904
7.46394,1.65413,2.06479,0.573582,-0.321468,-0.431802
3.17721,1.31977,1.56264,1.053287,0.685786,0.561553
6.72984,5.63216,2.00781,1.210995,0.053175,-0.748327
4.28065,5.86309,2.71016,-1.389010,0.201515,-0.778043
0.12919,1.58668,5.61512,-1.305257,0.377580,-0.357538
4.01128,1.76941,5.42382,-0.913020,-0.108839,0.756960
0.17276,5.16625,6.01894,-0.022403,1.949655,-0.519609
3.84681,5.95491,5.62218,-1.254993,-0.609127,-0.790075
0.06843,7.78759,0.88289,-0.677274,-0.532104,0.190709
4.33566,7.34820,0.94933,0.941092,0.005302,0.294199
7.31817,3.70956,0.53955,-0.091309,-0.362725,0.365057
3.70374,3.39536,0.24379,-0.318098,0.283619,0.473686
0.41233,7.69767,4.98988,-0.337179,0.065737,0.022300
2.85990,7.63164,4.67233,0.998914,1.228177,-0.152402
7.22610,3.23685,4.27223,0.809949,0.963543,-1.375252
3.71191,3.46034,4.02391,1.570257,0.148372,-0.615138
1.38849,2.09073,0.25086,-0.346586,0.223200,-0.702080
5.83217,1.79391,0.28562,-0.400858,-1.027707,1.087240
2.03704,5.38352,0.58533,0.127314,0.232677,-1.307474
5.50649,5.57315,7.19579,0.637815,-0.639909,0.868630
1.84499,2.13567,3.73966,0.308476,-1.359705,1.436257
5.52445,1.47837,3.86674,-0.904824,1.267943,-1.240093
1.65078,5.76865,4.13476,-0.684807,-0.788163,-0.989534
6.04707,5.50560,4.55450,-0.703924,0.288108,-1.352911
2.16930,7.19652,2.07568,-1.963049,-3.084338,1.447342
5.97537,7.54556,2.86358,-0.643347,0.204118,0.313096
1.82763,3.72330,2.09116,0.298865,-0.125776,0.753896
5.69927,3.26097,2.33916,-0.858749,0.867274,-0.436322
2.34331,7.74494,7.14652,-0.983521,0.264360,-1.530117
5.46678,7.50523,5.81016,-0.387938,-1.472374,0.937716
2.06266,3.92918,5.52593,-0.713226,-1.403570,1.330061
5.51733,3.49030,5.96992,-0.052665,0.218516,-0.707321
7.45187,1.52982,2.31552,0.034805,0.237620,-1.009073
3.06455,1.20435,1.54091,2.486183,3.305190,1.234176
6.77572,5.52463,2.08102,0.509738,-0.440435,0.100582
4.12903,5.79928,3.19116,-0.458712,0.217682,-1.050644
7.09475,1.40917,5.60619,0.920891,-0.258434,0.511175
4.02419,1.54887,5.86308,-0.515768,0.152209,-0.237834
0.15502,5.16709,6.12794,1.298533,1.086947,0.846312
3.72853,5.55270,5.61423,0.099000,0.234646,0.493759
7.36879,7.43471,0.82824,0.881653,1.088662,-0.736944
4.29607,7.33197,0.74357,0.680969,-1.327278,1.173490
7.38868,3.79424,0.62852,-0.241534,0.042547,0.250165
3.83026,3.61842,7.41390,-0.365737,0.385230,0.625028
0.36022,7.42040,5.25524,0.649230,-0.039443,-0.461630
3.19836,7.49709,4.94249,-1.048691,2.079285,-0.425898
7.42384,3.11811,3.94686,0.231902,1.052628,-0.249971
3.92645,3.20717,3.73358,0.198293,1.170774,0.533446
1.52854,2.13239,0.27675,-1.098904,0.674170,-0.099286
6.14123,1.85989,0.30453,-1.049315,-0.644737,-0.353182
1.84643,5.52496,7.73580,0.887706,0.517553,0.085308
5.53188,5.45387,7.02385,0.301066,-0.069280,0.551705
1.95920,2.16478,3.73444,-0.802483,-2.083715,0.614560
5.60497,1.53543,3.73785,-0.643664,0.886468,-0.385838
1.68953,5.70240,4.21387,-1.091588,-0.915936,-0.615501
6.09630,5.62662,4.54044,-0.208809,-0.525162,-1.465035
2.23888,7.08203,2.43974,-1.420649,1.088381,-0.959013
5.76384,7.60344,2.83549,-1.173492,1.092164,0.797463
1.74546,3.73493,2.05776,1.050284,0.322285,0.905145
5.55887,3.51095,2.05977,-0.334070,-0.069153,0.296662
2.17238,0.18367,6.56775,-1.062572,-0.941624,-1.053332
5.38822,7.47509,5.71707,0.091694,-0.301473,0.993489
2.03400,3.66969,5.61934,0.342407,-1.489479,0.084990
5.67517,3.56494,5.64738,-0.427302,-1.393512,-0.111012
7.43721,1.39583,2.16716,1.417543,0.282001,0.170688
3.29035,1.44124,1.64970,1.167137,0.293063,0.522461
6.50999,5.78600,1.93329,0.121117,-3.016714,0.811202
3.95825,5.91751,3.21388,1.428248,-1.134119,-0.670976
7.21408,1.14748,5.49039,0.662473,1.556366,0.327610
4.04870,1.55421,6.29778,0.081869,1.101870,-1.612093
0.30322,5.01350,6.09850,-0.842929,1.025785,-0.841665
3.57094,5.35410,5.49858,1.618146,-0.707602,1.297965
7.10671,7.43228,0.58429,0.725812,0.357637,0.147656
4.49608,7.17008,0.72728,-1.455134,1.362439,0.368649
7.36735,3.71569,0.42200,1.480988,1.524584,0.890077
3.84868,3.84262,7.41966,-0.307360,0.300745,0.703587
0.49246,7.54393,5.16135,-0.005198,-0.071626,-0.286559
3.01959,7.60539,4.52559,0.530076,0.146412,0.328083
0.00637,3.29534,4.17025,-1.704930,1.466701,-1.265117
3.66071,3.12718,3.87578,0.500028,1.013456,0.418910
1.67996,2.29594,0.18896,-0.162460,-0.495507,0.381522
6.12508,2.03268,0.25613,-2.059950,-2.612732,0.198102
1.74594,5.58223,7.69827,0.681095,-0.039695,0.351340
5.69208,5.70251,7.05636,0.508736,-2.105860,-1.208046
1.76936,1.84349,3.78539,0.280201,-1.691071,0.570435
5.50780,1.61543,3.52704,0.027714,0.282050,-0.038920
1.67060,5.65229,4.02177,-0.543410,-0.708376,-0.060646
5.97705,5.50180,4.45017,-1.018750,0.574228,-1.378417
2.03815,7.32822,2.21593,-1.159144,-0.394418,-0.446501
5.60507,7.45825,2.72149,0.433573,1.224830,1.242646
1.78940,3.67490,2.25119,0.169039,0.645686,-0.279100
5.28968,3.48567,2.11930,-0.104033,-0.016554,-0.300426
2.47785,0.16389,6.51629,-1.471769,-0.837842,-0.446723
5.44946,-0.15098,4.93061,-0.754260,-1.353708,0.674866
1.77752,3.54092,5.47589,1.441404,0.615640,1.338598
5.69425,3.38392,5.55387,-0.253969,0.162906,0.133766
7.55381,1.36660,2.11904,-0.200295,-0.320299,-0.808984
3.46113,1.22034,1.91581,0.907734,1.336294,-0.315074
6.46913,5.47041,1.97552,0.916291,-0.186275,0.167117
